"","X39.3212121212121","X0","X0.1","X0.5","X25","X3","X1"
"562",42.1333333333333,0,2,0.5,25,4,2
"563",27.9030303030303,25,2,0.5,25,4,2
"564",27.7090909090909,25,2,0.5,25,4,2
"565",19.6848484848485,50,2,0.5,25,4,2
"566",20.0484848484848,50,2,0.5,25,4,2
"567",26.569696969697,75,2,0.5,25,4,2
"568",26.569696969697,75,2,0.5,25,4,2
"569",33.9393939393939,100,2,0.5,25,4,2
"570",34.7878787878788,100,2,0.5,25,4,2
"571",43.030303030303,0,2,1.5,25,4,2
"572",43.0787878787879,0,2,1.5,25,4,2
"573",30.3515151515152,25,2,1.5,25,4,2
"574",29.6969696969697,25,2,1.5,25,4,2
"575",22.5212121212121,50,2,1.5,25,4,2
"576",21.5272727272727,50,2,1.5,25,4,2
"577",27.4181818181818,75,2,1.5,25,4,2
"578",28.4121212121212,75,2,1.5,25,4,2
"579",36.7515151515152,100,2,1.5,25,4,2
"580",36.5818181818182,100,2,1.5,25,4,2
"581",46.4242424242424,0,5,0.5,25,4,2
"582",47.4424242424242,0,5,0.5,25,4,2
"583",33.1151515151515,25,5,0.5,25,4,2
"584",33.7454545454545,25,5,0.5,25,4,2
"585",25.4060606060606,50,5,0.5,25,4,2
"586",24.6060606060606,50,5,0.5,25,4,2
"587",29.1878787878788,75,5,0.5,25,4,2
"588",29.8909090909091,75,5,0.5,25,4,2
"589",40.2181818181818,100,5,0.5,25,4,2
"590",39.7333333333333,100,5,0.5,25,4,2
"591",47.5878787878788,0,5,1.5,25,4,2
"592",47.6848484848485,0,5,1.5,25,4,2
"593",36.0727272727273,25,5,1.5,25,4,2
"594",35.6848484848485,25,5,1.5,25,4,2
"595",26.4969696969697,50,5,1.5,25,4,2
"596",27.2727272727273,50,5,1.5,25,4,2
"597",31.0060606060606,75,5,1.5,25,4,2
"598",31.2969696969697,75,5,1.5,25,4,2
"599",41.5272727272727,100,5,1.5,25,4,2
"600",42.8606060606061,100,5,1.5,25,4,2
"601",36.4848484848485,0,0,0.5,35,4,2
"602",36.8242424242424,0,0,0.5,35,4,2
"603",22.3272727272727,25,0,0.5,35,4,2
"604",23.4909090909091,25,0,0.5,35,4,2
"605",17.8181818181818,50,0,0.5,35,4,2
"606",17.6727272727273,50,0,0.5,35,4,2
"607",21.7454545454545,75,0,0.5,35,4,2
"608",23.1515151515152,75,0,0.5,35,4,2
"609",31.1030303030303,100,0,0.5,35,4,2
"610",29.7939393939394,100,0,0.5,35,4,2
"611",37.769696969697,0,0,1.5,35,4,2
"612",37.0909090909091,0,0,1.5,35,4,2
"613",23.1272727272727,25,0,1.5,35,4,2
"614",22.8848484848485,25,0,1.5,35,4,2
"615",18.7878787878788,50,0,1.5,35,4,2
"616",19.8787878787879,50,0,1.5,35,4,2
"617",25.7939393939394,75,0,1.5,35,4,2
"618",25.9151515151515,75,0,1.5,35,4,2
"619",33.6727272727273,100,0,1.5,35,4,2
"620",33.0909090909091,100,0,1.5,35,4,2
"621",39.9272727272727,0,2,0.5,35,4,2
"622",39.4424242424242,0,2,0.5,35,4,2
"623",25.9151515151515,25,2,0.5,35,4,2
"624",25.9151515151515,25,2,0.5,35,4,2
"625",19.3454545454545,50,2,0.5,35,4,2
"626",18.4,50,2,0.5,35,4,2
"627",26.6424242424242,75,2,0.5,35,4,2
"628",26.0121212121212,75,2,0.5,35,4,2
"629",33.9151515151515,100,2,0.5,35,4,2
"630",33.8181818181818,100,2,0.5,35,4,2
"631",40.2909090909091,0,2,1.5,35,4,2
"632",39.830303030303,0,2,1.5,35,4,2
"633",27.0060606060606,25,2,1.5,35,4,2
"634",26.9333333333333,25,2,1.5,35,4,2
"635",20.630303030303,50,2,1.5,35,4,2
"636",20.9212121212121,50,2,1.5,35,4,2
"637",27.9515151515151,75,2,1.5,35,4,2
"638",27.4424242424242,75,2,1.5,35,4,2
"639",36.5818181818182,100,2,1.5,35,4,2
"640",38.0363636363636,100,2,1.5,35,4,2
"641",44.3393939393939,0,5,0.5,35,4,2
"642",43.5878787878788,0,5,0.5,35,4,2
"643",31.5878787878788,25,5,0.5,35,4,2
"644",30.4484848484848,25,5,0.5,35,4,2
"645",23.2,50,5,0.5,35,4,2
"646",24.3636363636364,50,5,0.5,35,4,2
"647",29.6242424242424,75,5,0.5,35,4,2
"648",29.5030303030303,75,5,0.5,35,4,2
"649",41.0666666666667,100,5,0.5,35,4,2
"650",38.6909090909091,100,5,0.5,35,4,2
"651",44.9212121212121,0,5,1.5,35,4,2
"652",45.1393939393939,0,5,1.5,35,4,2
"653",32.8484848484849,25,5,1.5,35,4,2
"654",33.6242424242424,25,5,1.5,35,4,2
"655",24.4606060606061,50,5,1.5,35,4,2
"656",26.3757575757576,50,5,1.5,35,4,2
"657",30.7151515151515,75,5,1.5,35,4,2
"658",30.5939393939394,75,5,1.5,35,4,2
"659",41.5030303030303,100,5,1.5,35,4,2
"660",41.1393939393939,100,5,1.5,35,4,2
"661",35.8060606060606,0,0,0.5,45,4,2
"662",35.8787878787879,0,0,0.5,45,4,2
"663",23.5393939393939,25,0,0.5,45,4,2
"664",21.9151515151515,25,0,0.5,45,4,2
"665",17.5272727272727,50,0,0.5,45,4,2
"666",17.769696969697,50,0,0.5,45,4,2
"667",23.1272727272727,75,0,0.5,45,4,2
"668",24.3393939393939,75,0,0.5,45,4,2
"669",32.169696969697,100,0,0.5,45,4,2
"670",31.0060606060606,100,0,0.5,45,4,2
"671",36.9212121212121,0,0,1.5,45,4,2
"672",36.5818181818182,0,0,1.5,45,4,2
"673",23.830303030303,25,0,1.5,45,4,2
"674",23.2969696969697,25,0,1.5,45,4,2
"675",17.8181818181818,50,0,1.5,45,4,2
"676",16.9939393939394,50,0,1.5,45,4,2
"677",24.969696969697,75,0,1.5,45,4,2
"678",24.5333333333333,75,0,1.5,45,4,2
"679",32.8969696969697,100,0,1.5,45,4,2
"680",32.5333333333333,100,0,1.5,45,4,2
"681",39.1030303030303,0,2,0.5,45,4,2
"682",39.1030303030303,0,2,0.5,45,4,2
"683",24.8242424242424,25,2,0.5,45,4,2
"684",26.4242424242424,25,2,0.5,45,4,2
"685",20.0242424242424,50,2,0.5,45,4,2
"686",16.9454545454545,50,2,0.5,45,4,2
"687",25.8181818181818,75,2,0.5,45,4,2
"688",25.9151515151515,75,2,0.5,45,4,2
"689",33.9393939393939,100,2,0.5,45,4,2
"690",34.2787878787879,100,2,0.5,45,4,2
"691",40.2181818181818,0,2,1.5,45,4,2
"692",40.2909090909091,0,2,1.5,45,4,2
"693",26.4727272727273,25,2,1.5,45,4,2
"694",26.6181818181818,25,2,1.5,45,4,2
"695",20.3878787878788,50,2,1.5,45,4,2
"696",21.3090909090909,50,2,1.5,45,4,2
"697",27.5393939393939,75,2,1.5,45,4,2
"698",27.6606060606061,75,2,1.5,45,4,2
"699",36.1939393939394,100,2,1.5,45,4,2
"700",34.7878787878788,100,2,1.5,45,4,2
"701",44.5818181818182,0,5,0.5,45,4,2
"702",43.2727272727273,0,5,0.5,45,4,2
"703",32.169696969697,25,5,0.5,45,4,2
"704",31.2,25,5,0.5,45,4,2
"705",24.5090909090909,50,5,0.5,45,4,2
"706",24.2424242424242,50,5,0.5,45,4,2
"707",30.6909090909091,75,5,0.5,45,4,2
"708",28.1454545454545,75,5,0.5,45,4,2
"709",38.8121212121212,100,5,0.5,45,4,2
"710",40.6060606060606,100,5,0.5,45,4,2
"711",44.7515151515152,0,5,1.5,45,4,2
"712",44.630303030303,0,5,1.5,45,4,2
"713",32.9212121212121,25,5,1.5,45,4,2
"714",32.1212121212121,25,5,1.5,45,4,2
"715",25.5515151515152,50,5,1.5,45,4,2
"716",26.0121212121212,50,5,1.5,45,4,2
"717",31.1030303030303,75,5,1.5,45,4,2
"718",31.1515151515152,75,5,1.5,45,4,2
"719",41.0181818181818,100,5,1.5,45,4,2
"720",42.1090909090909,100,5,1.5,45,4,2
"721",39.1272727272727,0,0,0.5,25,5,1
"722",38.4969696969697,0,0,0.5,25,5,1
"723",19.3212121212121,25,0,0.5,25,5,1
"724",17.9636363636364,25,0,0.5,25,5,1
"725",5.45454545454545,50,0,0.5,25,5,1
"726",5.62424242424242,50,0,0.5,25,5,1
"727",4.99393939393939,75,0,0.5,25,5,1
"728",5.26060606060606,75,0,0.5,25,5,1
"729",6.98181818181818,100,0,0.5,25,5,1
"730",6.44848484848485,100,0,0.5,25,5,1
"731",40.1939393939394,0,0,1.5,25,5,1
"732",39.5151515151515,0,0,1.5,25,5,1
"733",19.1272727272727,25,0,1.5,25,5,1
"734",18.7151515151515,25,0,1.5,25,5,1
"735",7.32121212121212,50,0,1.5,25,5,1
"736",5.84242424242424,50,0,1.5,25,5,1
"737",5.91515151515152,75,0,1.5,25,5,1
"738",6.61818181818182,75,0,1.5,25,5,1
"739",8.46060606060606,100,0,1.5,25,5,1
"740",8.63030303030303,100,0,1.5,25,5,1
"741",41.8424242424242,0,2,0.5,25,5,1
"742",42.3515151515152,0,2,0.5,25,5,1
"743",21.8909090909091,25,2,0.5,25,5,1
"744",22.5939393939394,25,2,0.5,25,5,1
"745",8.75151515151515,50,2,0.5,25,5,1
"746",7.12727272727273,50,2,0.5,25,5,1
"747",7.51515151515151,75,2,0.5,25,5,1
"748",7.41818181818182,75,2,0.5,25,5,1
"749",9.5030303030303,100,2,0.5,25,5,1
"750",8.87272727272727,100,2,0.5,25,5,1
"751",43.4424242424242,0,2,1.5,25,5,1
"752",43.369696969697,0,2,1.5,25,5,1
"753",23.8787878787879,25,2,1.5,25,5,1
"754",23.2727272727273,25,2,1.5,25,5,1
"755",10.3757575757576,50,2,1.5,25,5,1
"756",8.63030303030303,50,2,1.5,25,5,1
"757",8.92121212121212,75,2,1.5,25,5,1
"758",8.72727272727273,75,2,1.5,25,5,1
"759",11.6363636363636,100,2,1.5,25,5,1
"760",11.7575757575758,100,2,1.5,25,5,1
"761",46.7151515151515,0,5,0.5,25,5,1
"762",46.6666666666667,0,5,0.5,25,5,1
"763",29.4060606060606,25,5,0.5,25,5,1
"764",28.0727272727273,25,5,0.5,25,5,1
"765",12.2181818181818,50,5,0.5,25,5,1
"766",12.2181818181818,50,5,0.5,25,5,1
"767",12.0727272727273,75,5,0.5,25,5,1
"768",10.4,75,5,0.5,25,5,1
"769",14.3030303030303,100,5,0.5,25,5,1
"770",15.1030303030303,100,5,0.5,25,5,1
"771",47.2,0,5,1.5,25,5,1
"772",47.7090909090909,0,5,1.5,25,5,1
"773",28.5333333333333,25,5,1.5,25,5,1
"774",30.569696969697,25,5,1.5,25,5,1
"775",13.769696969697,50,5,1.5,25,5,1
"776",15.0545454545455,50,5,1.5,25,5,1
"777",13.8181818181818,75,5,1.5,25,5,1
"778",13.6727272727273,75,5,1.5,25,5,1
"779",19.1272727272727,100,5,1.5,25,5,1
"780",18.4969696969697,100,5,1.5,25,5,1
"781",36.3393939393939,0,0,0.5,35,5,1
"782",36.1454545454545,0,0,0.5,35,5,1
"783",16.7030303030303,25,0,0.5,35,5,1
"784",14.4727272727273,25,0,0.5,35,5,1
"785",5.11515151515152,50,0,0.5,35,5,1
"786",5.84242424242424,50,0,0.5,35,5,1
"787",5.16363636363636,75,0,0.5,35,5,1
"788",5.26060606060606,75,0,0.5,35,5,1
"789",7.00606060606061,100,0,0.5,35,5,1
"790",7.68484848484848,100,0,0.5,35,5,1
"791",37.0909090909091,0,0,1.5,35,5,1
"792",37.1878787878788,0,0,1.5,35,5,1
"793",16.9212121212121,25,0,1.5,35,5,1
"794",18.0606060606061,25,0,1.5,35,5,1
"795",5.33333333333333,50,0,1.5,35,5,1
"796",6.25454545454545,50,0,1.5,35,5,1
"797",5.93939393939394,75,0,1.5,35,5,1
"798",6.4,75,0,1.5,35,5,1
"799",8.12121212121212,100,0,1.5,35,5,1
"800",8.46060606060606,100,0,1.5,35,5,1
"801",40.3151515151515,0,2,0.5,35,5,1
"802",39.4666666666667,0,2,0.5,35,5,1
"803",18.4969696969697,25,2,0.5,35,5,1
"804",18.4969696969697,25,2,0.5,35,5,1
"805",7.63636363636364,50,2,0.5,35,5,1
"806",6.98181818181818,50,2,0.5,35,5,1
"807",7.00606060606061,75,2,0.5,35,5,1
"808",7.22424242424242,75,2,0.5,35,5,1
"809",8.77575757575758,100,2,0.5,35,5,1
"810",9.35757575757576,100,2,0.5,35,5,1
"811",40.7030303030303,0,2,1.5,35,5,1
"812",40.3393939393939,0,2,1.5,35,5,1
"813",20.9212121212121,25,2,1.5,35,5,1
"814",22.0121212121212,25,2,1.5,35,5,1
"815",8.65454545454545,50,2,1.5,35,5,1
"816",7.92727272727273,50,2,1.5,35,5,1
"817",8.82424242424242,75,2,1.5,35,5,1
"818",8.77575757575758,75,2,1.5,35,5,1
"819",11.5151515151515,100,2,1.5,35,5,1
"820",11.3939393939394,100,2,1.5,35,5,1
"821",43.7575757575758,0,5,0.5,35,5,1
"822",44.7030303030303,0,5,0.5,35,5,1
"823",26.6666666666667,25,5,0.5,35,5,1
"824",25.9393939393939,25,5,0.5,35,5,1
"825",11.7090909090909,50,5,0.5,35,5,1
"826",11.369696969697,50,5,0.5,35,5,1
"827",11.4181818181818,75,5,0.5,35,5,1
"828",11.3454545454545,75,5,0.5,35,5,1
"829",14.5939393939394,100,5,0.5,35,5,1
"830",14.4484848484848,100,5,0.5,35,5,1
"831",45.0424242424242,0,5,1.5,35,5,1
"832",44.5575757575758,0,5,1.5,35,5,1
"833",27.4424242424242,25,5,1.5,35,5,1
"834",27.1030303030303,25,5,1.5,35,5,1
"835",14.6666666666667,50,5,1.5,35,5,1
"836",13.6484848484848,50,5,1.5,35,5,1
"837",13.5030303030303,75,5,1.5,35,5,1
"838",13.4060606060606,75,5,1.5,35,5,1
"839",18.8848484848485,100,5,1.5,35,5,1
"840",18.6424242424242,100,5,1.5,35,5,1
"841",36.0969696969697,0,0,0.5,45,5,1
"842",36.2666666666667,0,0,0.5,45,5,1
"843",15.6848484848485,25,0,0.5,45,5,1
"844",15.6848484848485,25,0,0.5,45,5,1
"845",4.58181818181818,50,0,0.5,45,5,1
"846",5.16363636363636,50,0,0.5,45,5,1
"847",4.75151515151515,75,0,0.5,45,5,1
"848",5.04242424242424,75,0,0.5,45,5,1
"849",6.90909090909091,100,0,0.5,45,5,1
"850",6.83636363636364,100,0,0.5,45,5,1
"851",36.6787878787879,0,0,1.5,45,5,1
"852",37.4545454545455,0,0,1.5,45,5,1
"853",17.3333333333333,25,0,1.5,45,5,1
"854",17.0424242424242,25,0,1.5,45,5,1
"855",6.69090909090909,50,0,1.5,45,5,1
"856",5.62424242424242,50,0,1.5,45,5,1
"857",5.93939393939394,75,0,1.5,45,5,1
"858",6.23030303030303,75,0,1.5,45,5,1
"859",8.92121212121212,100,0,1.5,45,5,1
"860",8.48484848484849,100,0,1.5,45,5,1
"861",39.9030303030303,0,2,0.5,45,5,1
"862",39.7090909090909,0,2,0.5,45,5,1
"863",20.3151515151515,25,2,0.5,45,5,1
"864",20.2424242424242,25,2,0.5,45,5,1
"865",7.2969696969697,50,2,0.5,45,5,1
"866",6.18181818181818,50,2,0.5,45,5,1
"867",6.86060606060606,75,2,0.5,45,5,1
"868",6.61818181818182,75,2,0.5,45,5,1
"869",8.48484848484849,100,2,0.5,45,5,1
"870",9.81818181818182,100,2,0.5,45,5,1
"871",40.3393939393939,0,2,1.5,45,5,1
"872",39.7090909090909,0,2,1.5,45,5,1
"873",20.2181818181818,25,2,1.5,45,5,1
"874",20.2909090909091,25,2,1.5,45,5,1
"875",9.28484848484849,50,2,1.5,45,5,1
"876",9.40606060606061,50,2,1.5,45,5,1
"877",8.77575757575758,75,2,1.5,45,5,1
"878",8.58181818181818,75,2,1.5,45,5,1
"879",12.1212121212121,100,2,1.5,45,5,1
"880",11.030303030303,100,2,1.5,45,5,1
"881",44.4121212121212,0,5,0.5,45,5,1
"882",44.6787878787879,0,5,0.5,45,5,1
"883",23.9272727272727,25,5,0.5,45,5,1
"884",24.0484848484849,25,5,0.5,45,5,1
"885",11.7090909090909,50,5,0.5,45,5,1
"886",12.0242424242424,50,5,0.5,45,5,1
"887",11.0545454545455,75,5,0.5,45,5,1
"888",11.1272727272727,75,5,0.5,45,5,1
"889",14.6181818181818,100,5,0.5,45,5,1
"890",15.8545454545455,100,5,0.5,45,5,1
"891",44.5818181818182,0,5,1.5,45,5,1
"892",43.8060606060606,0,5,1.5,45,5,1
"893",26.4969696969697,25,5,1.5,45,5,1
"894",27.7575757575758,25,5,1.5,45,5,1
"895",12.4121212121212,50,5,1.5,45,5,1
"896",13.0666666666667,50,5,1.5,45,5,1
"897",13.3818181818182,75,5,1.5,45,5,1
"898",14.2545454545455,75,5,1.5,45,5,1
"899",18.6909090909091,100,5,1.5,45,5,1
"900",18.0363636363636,100,5,1.5,45,5,1
"901",39.369696969697,0,0,0.5,25,5,2
"902",39.1030303030303,0,0,0.5,25,5,2
"903",21.3818181818182,25,0,0.5,25,5,2
"904",21.7212121212121,25,0,0.5,25,5,2
"905",10.1818181818182,50,0,0.5,25,5,2
"906",10.7151515151515,50,0,0.5,25,5,2
"907",12.3151515151515,75,0,0.5,25,5,2
"908",13.430303030303,75,0,0.5,25,5,2
"909",16.6545454545455,100,0,0.5,25,5,2
"910",17.6727272727273,100,0,0.5,25,5,2
"911",40.4121212121212,0,0,1.5,25,5,2
"912",40.1454545454545,0,0,1.5,25,5,2
"913",21.7454545454545,25,0,1.5,25,5,2
"914",21.6242424242424,25,0,1.5,25,5,2
"915",12.1939393939394,50,0,1.5,25,5,2
"916",11.7575757575758,50,0,1.5,25,5,2
"917",13.6969696969697,75,0,1.5,25,5,2
"918",14.5939393939394,75,0,1.5,25,5,2
"919",19.0787878787879,100,0,1.5,25,5,2
"920",18.7636363636364,100,0,1.5,25,5,2
"921",42.1333333333333,0,2,0.5,25,5,2
"922",42.0606060606061,0,2,0.5,25,5,2
"923",24.0969696969697,25,2,0.5,25,5,2
"924",24.2666666666667,25,2,0.5,25,5,2
"925",12.4606060606061,50,2,0.5,25,5,2
"926",12.5333333333333,50,2,0.5,25,5,2
"927",15.3454545454545,75,2,0.5,25,5,2
"928",14.0121212121212,75,2,0.5,25,5,2
"929",20.5575757575758,100,2,0.5,25,5,2
"930",20.0727272727273,100,2,0.5,25,5,2
"931",43.1757575757576,0,2,1.5,25,5,2
"932",42.7878787878788,0,2,1.5,25,5,2
"933",26.1575757575758,25,2,1.5,25,5,2
"934",26.5212121212121,25,2,1.5,25,5,2
"935",15.2242424242424,50,2,1.5,25,5,2
"936",14.3515151515152,50,2,1.5,25,5,2
"937",16.0727272727273,75,2,1.5,25,5,2
"938",16.7030303030303,75,2,1.5,25,5,2
"939",21.8181818181818,100,2,1.5,25,5,2
"940",21.0909090909091,100,2,1.5,25,5,2
"941",46.2545454545455,0,5,0.5,25,5,2
"942",46.5212121212121,0,5,0.5,25,5,2
"943",29.5272727272727,25,5,0.5,25,5,2
"944",30.0848484848485,25,5,0.5,25,5,2
"945",16.5575757575758,50,5,0.5,25,5,2
"946",18.9818181818182,50,5,0.5,25,5,2
"947",18.9090909090909,75,5,0.5,25,5,2
"948",18.3515151515152,75,5,0.5,25,5,2
"949",23.2,100,5,0.5,25,5,2
"950",24.8,100,5,0.5,25,5,2
"951",47.5878787878788,0,5,1.5,25,5,2
"952",47.7333333333333,0,5,1.5,25,5,2
"953",31.5393939393939,25,5,1.5,25,5,2
"954",32.1212121212121,25,5,1.5,25,5,2
"955",18.6909090909091,50,5,1.5,25,5,2
"956",19.4181818181818,50,5,1.5,25,5,2
"957",20.0969696969697,75,5,1.5,25,5,2
"958",20.0242424242424,75,5,1.5,25,5,2
"959",26.4242424242424,100,5,1.5,25,5,2
"960",26.7636363636364,100,5,1.5,25,5,2
"961",36.5818181818182,0,0,0.5,35,5,2
"962",36.5333333333333,0,0,0.5,35,5,2
"963",17.7939393939394,25,0,0.5,35,5,2
"964",18.9333333333333,25,0,0.5,35,5,2
"965",9.57575757575758,50,0,0.5,35,5,2
"966",9.40606060606061,50,0,0.5,35,5,2
"967",12.4121212121212,75,0,0.5,35,5,2
"968",12.8242424242424,75,0,0.5,35,5,2
"969",17.4545454545455,100,0,0.5,35,5,2
"970",17.5515151515152,100,0,0.5,35,5,2
"971",37.1151515151515,0,0,1.5,35,5,2
"972",36.9212121212121,0,0,1.5,35,5,2
"973",19.9757575757576,25,0,1.5,35,5,2
"974",19.4666666666667,25,0,1.5,35,5,2
"975",11.5393939393939,50,0,1.5,35,5,2
"976",11.9030303030303,50,0,1.5,35,5,2
"977",15.0545454545455,75,0,1.5,35,5,2
"978",14.8121212121212,75,0,1.5,35,5,2
"979",17.5030303030303,100,0,1.5,35,5,2
"980",19.7575757575758,100,0,1.5,35,5,2
"981",39.7575757575758,0,2,0.5,35,5,2
"982",39.830303030303,0,2,0.5,35,5,2
"983",22.2787878787879,25,2,0.5,35,5,2
"984",21.6727272727273,25,2,0.5,35,5,2
"985",12.4121212121212,50,2,0.5,35,5,2
"986",12.9454545454545,50,2,0.5,35,5,2
"987",15.1030303030303,75,2,0.5,35,5,2
"988",16.169696969697,75,2,0.5,35,5,2
"989",20.0242424242424,100,2,0.5,35,5,2
"990",19.8545454545455,100,2,0.5,35,5,2
"991",40.8,0,2,1.5,35,5,2
"992",40.2909090909091,0,2,1.5,35,5,2
"993",22.6909090909091,25,2,1.5,35,5,2
"994",24.169696969697,25,2,1.5,35,5,2
"995",14.4727272727273,50,2,1.5,35,5,2
"996",12.5090909090909,50,2,1.5,35,5,2
"997",16.2909090909091,75,2,1.5,35,5,2
"998",16.630303030303,75,2,1.5,35,5,2
"999",21.8181818181818,100,2,1.5,35,5,2
"1000",21.0181818181818,100,2,1.5,35,5,2
"1001",44.2181818181818,0,5,0.5,35,5,2
"1002",43.8060606060606,0,5,0.5,35,5,2
"1003",27.369696969697,25,5,0.5,35,5,2
"1004",27.1757575757576,25,5,0.5,35,5,2
"1005",15.7575757575758,50,5,0.5,35,5,2
"1006",15.7575757575758,50,5,0.5,35,5,2
"1007",18.0848484848485,75,5,0.5,35,5,2
"1008",18.1818181818182,75,5,0.5,35,5,2
"1009",24.6060606060606,100,5,0.5,35,5,2
"1010",24.8242424242424,100,5,0.5,35,5,2
"1011",45.0424242424242,0,5,1.5,35,5,2
"1012",44.7757575757576,0,5,1.5,35,5,2
"1013",29.6727272727273,25,5,1.5,35,5,2
"1014",29.2121212121212,25,5,1.5,35,5,2
"1015",18.3757575757576,50,5,1.5,35,5,2
"1016",17.8909090909091,50,5,1.5,35,5,2
"1017",20.4848484848485,75,5,1.5,35,5,2
"1018",20,75,5,1.5,35,5,2
"1019",27.5151515151515,100,5,1.5,35,5,2
"1020",27.369696969697,100,5,1.5,35,5,2
"1021",36.3393939393939,0,0,0.5,45,5,2
"1022",36.3636363636364,0,0,0.5,45,5,2
"1023",19.0545454545455,25,0,0.5,45,5,2
"1024",19.3939393939394,25,0,0.5,45,5,2
"1025",10.8363636363636,50,0,0.5,45,5,2
"1026",9.74545454545455,50,0,0.5,45,5,2
"1027",13.0424242424242,75,0,0.5,45,5,2
"1028",13.0666666666667,75,0,0.5,45,5,2
"1029",16.7030303030303,100,0,0.5,45,5,2
"1030",17.3333333333333,100,0,0.5,45,5,2
"1031",36.8,0,0,1.5,45,5,2
"1032",37.3818181818182,0,0,1.5,45,5,2
"1033",20.4848484848485,25,0,1.5,45,5,2
"1034",19.1030303030303,25,0,1.5,45,5,2
"1035",11.6121212121212,50,0,1.5,45,5,2
"1036",11.6363636363636,50,0,1.5,45,5,2
"1037",13.6242424242424,75,0,1.5,45,5,2
"1038",15.0787878787879,75,0,1.5,45,5,2
"1039",19.5878787878788,100,0,1.5,45,5,2
"1040",19.030303030303,100,0,1.5,45,5,2
"1041",39.6606060606061,0,2,0.5,45,5,2
"1042",38.8606060606061,0,2,0.5,45,5,2
"1043",22.6909090909091,25,2,0.5,45,5,2
"1044",21.9393939393939,25,2,0.5,45,5,2
"1045",12.7515151515152,50,2,0.5,45,5,2
"1046",12.1939393939394,50,2,0.5,45,5,2
"1047",15.2484848484848,75,2,0.5,45,5,2
"1048",14.1575757575758,75,2,0.5,45,5,2
"1049",19.7333333333333,100,2,0.5,45,5,2
"1050",20.3636363636364,100,2,0.5,45,5,2
"1051",39.5393939393939,0,2,1.5,45,5,2
"1052",39.9757575757576,0,2,1.5,45,5,2
"1053",24.4363636363636,25,2,1.5,45,5,2
"1054",22.7393939393939,25,2,1.5,45,5,2
"1055",13.6242424242424,50,2,1.5,45,5,2
"1056",13.3333333333333,50,2,1.5,45,5,2
"1057",16.7515151515152,75,2,1.5,45,5,2
"1058",16.169696969697,75,2,1.5,45,5,2
"1059",22.6666666666667,100,2,1.5,45,5,2
"1060",21.7939393939394,100,2,1.5,45,5,2
"1061",43.3454545454546,0,5,0.5,45,5,2
"1062",43.8787878787879,0,5,0.5,45,5,2
"1063",26.9333333333333,25,5,0.5,45,5,2
"1064",27.5393939393939,25,5,0.5,45,5,2
"1065",16.630303030303,50,5,0.5,45,5,2
"1066",16.3636363636364,50,5,0.5,45,5,2
"1067",18.4727272727273,75,5,0.5,45,5,2
"1068",18.6909090909091,75,5,0.5,45,5,2
"1069",24.7030303030303,100,5,0.5,45,5,2
"1070",24.7030303030303,100,5,0.5,45,5,2
"1071",44.4121212121212,0,5,1.5,45,5,2
"1072",43.5636363636364,0,5,1.5,45,5,2
"1073",28.0969696969697,25,5,1.5,45,5,2
"1074",29.0181818181818,25,5,1.5,45,5,2
"1075",17.7939393939394,50,5,1.5,45,5,2
"1076",16.6060606060606,50,5,1.5,45,5,2
"1077",20.3151515151515,75,5,1.5,45,5,2
"1078",19.8787878787879,75,5,1.5,45,5,2
"1079",25.1636363636364,100,5,1.5,45,5,2
"1080",26.4727272727273,100,5,1.5,45,5,2
